Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
IFEC        ,  0.12 ,  0.25 ,  1.33 ,  0.07 ,  0.15 ,  0.13 ,  0.10 ,  0.13 ,  0.18 ,  0.11 ,  0.30 ,  0.03 ,  0.04 ,  0.17 
IFS         ,,,,,,,,,  0.18 ,  0.14 ,  0.24 ,  0.27 ,  0.29 ,  0.25 
IHL         ,,,,  0.06 ,  0.04 ,  (0.10),  0.31 ,  0.26 ,  0.65 ,  0.35 ,  0.60 ,  0.47 ,  0.46 ,  0.48 
ILINK       ,,,  0.33 ,  0.50 ,  1.00 ,  0.74 ,  0.93 ,  1.05 ,  0.63 ,  0.75 ,  1.06 ,  1.28 ,  0.84 ,  0.79 
INET        ,  0.32 ,  0.38 ,  0.37 ,  0.29 ,  0.04 ,  (0.01),  (0.12),  0.05 ,  (0.05),  (0.33),  (0.01),  0.01 ,  (0.03),  0.16 
INOX        ,,,  0.23 ,  0.04 ,  0.26 ,  0.02 ,  (0.15),  0.05 ,  0.08 ,,  (0.00),  (0.04),  0.03 ,  0.02 
INSURE      ,  1.46 ,  2.34 ,  0.44 ,  0.07 ,  (2.45),  1.41 ,  (1.72),  (2.39),  0.56 ,  (4.98),  (6.33),  (0.42),  (3.23),  8.07 
INTUCH      ,  1.80 ,  3.30 ,  2.95 ,  2.86 ,  1.07 ,  0.30 ,  1.76 ,  2.03 ,  2.51 ,  5.16 ,  4.30 ,  4.54 ,  4.60 ,  5.01 
IRC         ,  0.65 ,  1.02 ,  1.04 ,  1.00 ,  0.86 ,  1.46 ,  1.39 ,  1.30 ,  1.54 ,  0.75 ,  0.51 ,  2.05 ,  1.57 ,  2.21 
IRCP        ,,  0.17 ,  0.20 ,  0.03 ,  0.33 ,  (0.11),  (0.45),  0.09 ,  0.23 ,  0.13 ,  0.11 ,  0.24 ,  0.53 ,  0.21 
IRPC        ,  (0.26),  0.16 ,  0.76 ,  3.12 ,  0.35 ,  0.67 ,  (0.93),  0.27 ,  0.31 ,  0.20 ,  (0.05),  0.04 ,  (0.26),  0.46 
IT          ,,  0.38 ,  0.43 ,  0.47 ,  0.53 ,  0.49 ,  0.50 ,  0.49 ,  0.59 ,  0.62 ,  0.25 ,  (0.03),  (0.03),  0.06 
ITD         ,  1.62 ,  0.24 ,  0.31 ,  0.29 ,  (0.49),  0.23 ,  (0.61),  (0.41),  0.07 ,  (0.39),  0.03 ,  0.19 ,  0.10 ,  (0.07)
IVL         ,,,,,,,,,  2.44 ,  3.23 ,  0.96 ,  0.28 ,  0.31 ,  1.37 
JAS         ,  (0.34),  0.62 ,  0.14 ,  0.10 ,  0.03 ,  (0.00),  (0.15),  0.02 ,  0.09 ,  0.15 ,  0.29 ,  0.42 ,  0.46 ,  2.20 
JCT         ,  (0.53),  0.62 ,  2.90 ,  2.98 ,  2.53 ,  5.48 ,  6.24 ,  7.38 ,  5.03 ,  6.18 ,  6.90 ,  7.01 ,  9.10 ,  7.21 
JMART       ,,,,,,,,  0.24 ,  0.25 ,  0.45 ,  0.66 ,  0.75 ,  0.66 ,  0.62 
JTS         ,,,,,  0.45 ,  0.15 ,  0.01 ,  0.13 ,  (0.14),  (0.10),  (0.25),  0.02 ,  (0.19),  (0.06)
JUBILE      ,,,,,,,,  0.35 ,  0.61 ,  0.76 ,  0.96 ,  1.16 ,  1.18 ,  0.75 
JUTHA       ,  (2.37),  0.40 ,  1.37 ,  0.95 ,  2.29 ,  2.06 ,  1.48 ,  0.76 ,  1.35 ,  (0.88),  (0.04),  (0.28),  (0.21),  (0.26)
KAMART      ,  0.01 ,  1.84 ,  0.34 ,  (0.16),  (0.16),  (0.21),  (0.10),  (0.44),  (0.07),  0.19 ,  0.33 ,  0.26 ,  0.14 ,  0.32 
KASET       ,,,,  0.04 ,  0.02 ,  0.04 ,  0.40 ,  0.06 ,  0.06 ,  (0.05),  (0.56),  (0.21),  (0.26),  0.00 
KBANK       ,  2.84 ,  6.27 ,  6.47 ,  5.85 ,  5.73 ,  6.27 ,  6.41 ,  6.22 ,  8.38 ,  10.12 ,  14.73 ,  17.27 ,  19.28 ,  16.49 
KBS         ,,,,,,,,,,  0.06 ,  1.32 ,  0.91 ,  0.53 ,  (0.08)
KC          ,,  3.88 ,  0.26 ,  0.21 ,  0.14 ,  0.06 ,  0.07 ,  0.01 ,  (0.01),  (0.06),  0.04 ,  0.01 ,  0.03 ,  0.01 
KCAR        ,,,,  0.66 ,  0.74 ,  0.85 ,  0.91 ,  1.07 ,  1.38 ,  1.29 ,  1.58 ,  1.09 ,  0.85 ,  0.81 
KCE         ,  0.37 ,  0.74 ,  0.59 ,  0.00 ,  (0.29),  0.56 ,  (0.86),  0.37 ,  1.13 ,  0.28 ,  1.51 ,  2.44 ,  3.73 ,  3.90 
KDH         ,  2.78 ,  1.85 ,  1.95 ,  1.91 ,  1.41 ,,  (0.25),  (1.26),  (0.31),  2.29 ,  0.87 ,  (3.11),  (1.68),  (2.25)
KGI         ,  0.31 ,  0.49 ,  0.16 ,  0.08 ,  0.09 ,  0.17 ,  0.09 ,  0.12 ,  0.38 ,  0.27 ,  0.22 ,  0.39 ,  0.38 ,  0.29 
KIAT        ,,,,,,,,,  0.08 ,  0.08 ,  0.06 ,  0.05 ,  0.05 ,  0.04 
KKC         ,  0.67 ,  0.89 ,  0.91 ,  0.49 ,  0.13 ,  (0.15),  (0.08),  0.28 ,  0.83 ,  0.08 ,  0.22 ,  0.00 ,  0.05 ,  0.18 
KSL         ,,,,  0.12 ,  0.17 ,  0.20 ,  0.21 ,  0.22 ,  0.04 ,  0.46 ,  0.57 ,  0.37 ,  0.36 ,  0.18 
KTB         ,  0.67 ,  0.73 ,  0.93 ,  1.10 ,  1.18 ,  0.54 ,  1.03 ,  1.03 ,  1.25 ,  1.43 ,  1.68 ,  2.43 ,  2.37 ,  2.04 
KTC         ,  0.89 ,  1.41 ,  2.25 ,,  1.70 ,  2.02 ,  2.02 ,  (1.53),  0.87 ,  (6.29),  0.99 ,  4.97 ,  6.81 ,  8.04 
KTECH       ,,,  0.03 ,  0.03 ,  (0.03),  (0.78),  (1.25),  (0.24),  (0.22),  (0.16),  1.14 ,  0.03 ,  0.17 ,  0.00 
KTP         ,  0.00 ,  0.00 ,  (0.24),  0.02 ,  (0.08),  (0.15),  (0.25),  (0.29),  (0.48),  (0.52),  (0.46),  (0.64),  (0.26),  (0.31)
KWC         ,  0.82 ,  1.98 ,  3.35 ,  2.37 ,  2.96 ,  3.43 ,  3.87 ,  5.14 ,  8.68 ,  9.61 ,  10.62 ,  11.22 ,  12.03 ,  9.40 
KYE         ,  7.08 ,  9.25 ,  3.13 ,  13.29 ,  9.62 ,  1.11 ,  3.15 ,  19.38 ,  42.47 ,  28.46 ,  31.63 ,  39.08 ,  23.00 ,  42.13 
L&E         ,,,,,,,,,,,,,  0.34 ,  0.14 
LALIN       ,  0.09 ,  0.95 ,  0.70 ,  0.84 ,  0.48 ,  0.15 ,  0.22 ,  0.30 ,  0.40 ,  0.36 ,  0.33 ,  0.51 ,  0.53 ,  0.43 
LANNA       ,  0.02 ,  0.11 ,  0.33 ,  0.65 ,  0.74 ,  0.71 ,  0.90 ,  1.25 ,  1.29 ,  1.99 ,  1.74 ,  1.09 ,  0.82 ,  0.59 
LEE         ,  0.28 ,  0.27 ,  0.20 ,  0.31 ,  0.47 ,  0.43 ,  0.18 ,  0.40 ,  0.35 ,  0.40 ,  0.35 ,  0.25 ,  0.19 ,  0.16 
LH          ,  0.59 ,  0.87 ,  0.75 ,  0.62 ,  0.38 ,  0.36 ,  0.34 ,  0.39 ,  0.40 ,  0.56 ,  0.56 ,  0.65 ,  0.77 ,  0.67 
LHBANK      ,,,,,,,,,,  0.04 ,  0.05 ,  0.07 ,  0.09 ,  0.12 
LHK         ,,,,,,,  0.25 ,  (0.17),  0.32 ,  0.43 ,  0.30 ,  0.41 ,  0.39 ,  0.36 
LOXLEY      ,  0.90 ,  0.23 ,  0.10 ,  (0.31),  0.30 ,  0.11 ,  (0.95),  0.17 ,  (0.07),  0.14 ,  0.25 ,  0.28 ,  0.16 ,  0.09 
LPN         ,  0.14 ,  0.40 ,  0.37 ,  0.40 ,  0.52 ,  0.63 ,  0.82 ,  0.92 ,  1.11 ,  1.30 ,  1.50 ,  1.58 ,  1.37 ,  1.64 
LRH         ,  0.43 ,  1.40 ,  2.47 ,  (0.06),  3.11 ,  7.74 ,  6.62 ,  0.80 ,  8.48 ,  (1.34),  0.25 ,  0.67 ,  0.11 ,  1.05 
LST         ,  0.15 ,  0.26 ,  0.16 ,  0.07 ,  0.28 ,  0.22 ,  0.43 ,  0.44 ,  0.24 ,  0.21 ,  0.34 ,  0.31 ,  0.46 ,  0.38 
LTX         ,  9.90 ,  7.62 ,  8.53 ,  7.43 ,  7.74 ,  4.83 ,  2.30 ,  1.73 ,  4.57 ,  6.91 ,  2.52 ,  12.97 ,  8.94 ,  1.66 
MACO        ,,,,,,,,,,,,  0.06 ,  0.04 ,  0.06 
MAJOR       ,  0.07 ,  0.72 ,  (0.68),  0.75 ,  0.88 ,  1.39 ,  0.71 ,  0.38 ,  0.86 ,  0.89 ,  0.91 ,  1.18 ,  1.22 ,  1.31 
MAKRO       ,  0.20 ,  0.20 ,  0.23 ,  0.24 ,  0.25 ,  0.27 ,  0.35 ,  0.32 ,  0.39 ,  0.54 ,  0.74 ,  0.90 ,  1.02 ,  1.12 
MALEE       ,  (1.45),  (0.98),  0.22 ,  0.05 ,  0.18 ,  (0.66),  (2.10),  0.94 ,  0.76 ,  1.63 ,  4.61 ,  2.02 ,  2.19 ,  2.36 
MANRIN      ,  1.36 ,  1.70 ,  1.02 ,  1.81 ,  1.94 ,  0.58 ,  (1.74),  (1.06),  2.22 ,  (0.83),  (0.82),  (1.71),  (1.13),  (0.78)
MATCH       ,,,,  (0.51),  (1.02),  (0.21),  0.14 ,  (0.14),  0.11 ,  0.05 ,  0.24 ,  0.17 ,  0.06 ,  (0.09)
MATI        ,  0.54 ,  0.80 ,  0.50 ,  0.52 ,  0.57 ,  0.94 ,  0.70 ,  0.69 ,  0.70 ,  0.48 ,  0.56 ,  0.59 ,  (0.27),  (0.56)
MAX         ,  (0.70),  (0.70),  0.04 ,,  0.02 ,  0.03 ,  (0.00),  (0.11),  (0.01),  0.02 ,  (0.07),  (0.01),  (0.00),  (0.00)
MBAX        ,,,,,,  0.34 ,  0.26 ,  0.22 ,  (0.24),  (0.13),  0.51 ,  0.07 ,  0.33 ,  0.52 
MBK         ,  0.36 ,  0.40 ,  0.52 ,  0.50 ,  0.59 ,  0.68 ,  0.74 ,  0.69 ,  1.35 ,  0.35 ,  1.00 ,  2.18 ,  0.84 ,  0.96 
MBKET       ,,  1.57 ,  1.83 ,  1.31 ,  0.97 ,  0.99 ,  0.95 ,  1.25 ,  1.41 ,  1.15 ,  1.29 ,,  2.21 ,  1.79 
M-CHAI      ,  3.24 ,  2.70 ,  2.18 ,  3.40 ,  3.07 ,  2.52 ,  3.49 ,  3.74 ,  5.16 ,  6.61 ,  9.11 ,  9.68 ,  7.37 ,  10.47 
MCOT        ,,,  1.42 ,  1.61 ,  2.19 ,  1.62 ,  1.79 ,  2.02 ,  2.07 ,  1.97 ,  2.56 ,  2.22 ,  0.73 ,  0.08 
MCS         ,,,,  0.56 ,  0.69 ,  0.66 ,  0.71 ,  1.15 ,  1.62 ,  0.95 ,  0.33 ,  0.79 ,  0.16 ,  1.24 
MDX         ,  (9.59),  3.32 ,  0.45 ,  0.78 ,  13.26 ,  0.40 ,  0.26 ,  0.05 ,  0.38 ,  0.30 ,  0.96 ,  0.46 ,  0.72 ,  0.41 
METCO       ,  30.97 ,  41.20 ,  50.77 ,  42.84 ,  22.81 ,  28.85 ,  27.21 ,  1.82 ,  34.68 ,  13.57 ,  (22.14),  (39.82),  25.27 ,  35.44 
MFC         ,  0.04 ,  0.12 ,  1.49 ,  0.87 ,  0.73 ,  0.96 ,  0.60 ,  1.01 ,  1.60 ,  1.56 ,  1.64 ,  2.84 ,  1.97 ,  1.57 
MFEC        ,,  0.25 ,  0.48 ,  0.35 ,  0.46 ,  0.59 ,  0.64 ,  0.42 ,  0.24 ,  0.46 ,  0.42 ,  0.53 ,  0.61 ,  0.45 
MIDA        ,,  0.12 ,  0.21 ,  0.16 ,  0.12 ,  0.01 ,  0.02 ,  0.01 ,  0.03 ,  0.04 ,  (0.16),  0.09 ,  0.03 ,  0.03 
MILL        ,,,,,,,  0.19 ,  0.10 ,  0.06 ,  0.05 ,  0.04 ,  (0.05),  (0.32),  0.22 
MINT        ,  0.16 ,  0.12 ,  0.20 ,  0.30 ,  0.33 ,  0.41 ,  0.43 ,  0.36 ,  0.31 ,  0.73 ,  0.84 ,  0.93 ,  1.00 ,  1.60 
MJD         ,,,,,,  0.40 ,  0.63 ,  0.58 ,  0.27 ,  0.26 ,  (0.13),  (0.19),  0.77 ,  0.14 
MK          ,  0.22 ,  1.01 ,  0.52 ,  0.82 ,  0.47 ,  0.38 ,  0.47 ,  0.62 ,  0.63 ,  0.27 ,  0.30 ,  0.50 ,  0.52 ,  0.63 
ML          ,,,  0.02 ,  0.06 ,  0.06 ,  0.05 ,  0.04 ,  0.07 ,  0.13 ,  0.12 ,  0.14 ,  0.12 ,  0.09 ,  0.11 
MODERN      ,  0.12 ,  0.25 ,  0.35 ,  0.40 ,  0.42 ,  0.36 ,  0.46 ,  0.36 ,  0.51 ,  0.45 ,  0.51 ,  0.56 ,  1.05 ,  0.88 
MOONG       ,,,,,,,,  0.31 ,  0.34 ,  0.38 ,  0.36 ,  0.42 ,  0.41 ,  0.52 
MPIC        ,,  (0.15),  (0.30),  (0.13),  (0.11),  (0.11),  (0.48),  (0.00),  0.05 ,  0.07 ,  (0.38),  (0.29),  (0.14),  (0.08)
MSC         ,  0.22 ,  0.20 ,  0.26 ,  0.48 ,  0.59 ,  0.43 ,  0.38 ,  0.19 ,  0.35 ,  0.29 ,  0.61 ,  0.57 ,  0.49 ,  0.57 
MTI         ,,,,,,,  (0.34),  4.36 ,  6.67 ,  0.97 ,  (14.62),  13.09 ,  14.50 ,  15.72 
NBC         ,,,,,,,,,  0.32 ,  0.28 ,  0.15 ,  0.10 ,  0.02 ,  (0.04)
NC          ,  0.43 ,  0.58 ,  (1.25),  (2.34),  (0.69),  0.49 ,  1.43 ,  1.33 ,  3.16 ,  2.66 ,  3.20 ,  2.46 ,  1.93 ,  0.72 
NCH         ,,,  0.18 ,  0.09 ,  0.04 ,  (0.05),  (0.04),  0.05 ,  0.07 ,  0.15 ,  0.08 ,  0.08 ,  0.09 ,  0.10 
NEP         ,  0.11 ,  0.07 ,  0.07 ,  0.04 ,  0.06 ,  0.03 ,  (0.06),  (0.02),  0.02 ,  (0.02),  0.24 ,  (0.04),  (0.15),  (0.09)
NEW         ,  0.67 ,  (1.61),  (2.47),  18.93 ,  (0.49),  0.78 ,  0.13 ,  0.91 ,  0.80 ,  (0.09),  0.43 ,  1.09 ,  1.11 ,  1.30 
NFC         ,  (0.15),  (0.17),  2.66 ,  (0.23),  (0.50),  (0.30),  (0.08),  0.06 ,  (0.05),  (0.04),  (0.03),  (0.02),  (0.02),  0.01 
NINE        ,,,,,,,,,  0.15 ,  0.13 ,  0.21 ,  0.12 ,  0.01 ,  (0.11)
NKI         ,  1.97 ,  4.40 ,  4.84 ,  5.65 ,  5.59 ,  10.06 ,  3.62 ,  4.80 ,  5.23 ,  (5.97),  1.15 ,  7.51 ,  7.14 ,  1.51 
NMG         ,  (0.09),  0.06 ,  0.04 ,  (0.12),  (0.06),  (0.30),  (0.02),  (0.02),  0.12 ,  0.04 ,  0.07 ,  0.08 ,  0.02 ,  0.01 
NNCL        ,,,  0.09 ,  0.23 ,  0.24 ,  0.29 ,  0.07 ,  0.02 ,  0.13 ,  0.03 ,  0.15 ,  0.20 ,  (0.29),  (0.07)
NOBLE       ,  0.58 ,  1.64 ,  0.73 ,  1.00 ,  0.66 ,  0.54 ,  0.76 ,  1.02 ,  2.19 ,  0.76 ,  0.71 ,  0.71 ,  0.36 ,  (1.02)
NPK         ,,,,,,,,,,  6.64 ,  4.88 ,  2.31 ,  2.52 ,  2.80 
NSI         ,  (1.76),  (11.79),  (3.26),  3.60 ,  0.42 ,  (2.59),  4.31 ,  4.57 ,  7.26 ,  8.44 ,  4.23 ,  13.17 ,  11.72 ,  10.33 
NTV         ,  0.31 ,  0.48 ,  0.54 ,  0.60 ,  0.89 ,  0.96 ,  1.09 ,  1.11 ,  1.22 ,  1.02 ,  1.54 ,  1.51 ,  1.66 ,  1.86 
NUSA        ,  (0.20),  (1.88),  (1.57),  (1.42),  (0.90),  (0.49),  3.31 ,  (0.04),  0.06 ,  0.03 ,  0.03 ,  (0.02),  0.01 ,  0.01 
NWR         ,  (1.63),  (0.79),  0.07 ,  (0.04),  (0.04),  (0.42),  0.08 ,  0.04 ,  0.03 ,  0.06 ,  0.33 ,  0.03 ,  0.00 ,  (0.07)
OCC         ,  1.31 ,  1.27 ,  0.91 ,  1.29 ,  1.27 ,  0.77 ,  1.03 ,  1.21 ,  1.28 ,  1.67 ,  1.76 ,  1.69 ,  1.59 ,  1.38 
OGC         ,  10.14 ,  8.46 ,  8.45 ,  8.65 ,  6.58 ,  6.30 ,  4.50 ,  (0.06),  4.41 ,  2.69 ,  (3.45),  (1.99),  2.20 ,  6.26 
OHTL        ,  20.01 ,  12.78 ,  22.86 ,  22.88 ,  25.79 ,  23.77 ,  20.53 ,  8.49 ,  6.50 ,  8.11 ,  19.19 ,  21.72 ,  10.95 ,  10.38 
OISHI       ,,,  2.60 ,  3.33 ,  1.01 ,  2.98 ,  3.16 ,  4.01 ,  5.38 ,  4.31 ,  3.49 ,  2.43 ,  2.80 ,  3.80 
PAE         ,  (13.85),  (0.21),  3.39 ,  (0.05),  0.01 ,  (0.03),  (0.11),  (0.14),  (0.09),  0.03 ,  (0.18),  (0.21),  (0.17),  (0.07)
PAF         ,  0.37 ,  (3.95),  0.52 ,  (0.41),  0.27 ,  (0.26),  (0.07),  (0.56),  (1.11),  (0.26),  (1.84),  0.43 ,  0.06 ,  0.30 
PAP         ,,,  0.06 ,  (0.02),  0.30 ,  0.14 ,  0.19 ,  0.19 ,  0.31 ,  0.40 ,  0.40 ,  0.62 ,  0.27 ,  (0.07)
PATO        ,  0.02 ,  0.03 ,  0.01 ,  0.04 ,  0.03 ,  0.06 ,  0.08 ,  1.12 ,  1.31 ,  1.23 ,  0.61 ,  0.96 ,  0.92 ,  0.70 
PB          ,  0.15 ,  0.19 ,  0.24 ,  0.34 ,  0.62 ,  0.62 ,  0.89 ,  1.13 ,  1.37 ,  1.83 ,  1.90 ,  2.10 ,  2.31 ,  2.90 
PDI         ,  (0.13),  0.00 ,  0.96 ,  2.48 ,  7.81 ,  4.12 ,  1.17 ,  1.31 ,  1.85 ,  0.02 ,  (2.53),  (2.35),  2.04 ,  0.67 
PE          ,  44.90 ,  (0.37),  0.02 ,  1.02 ,  0.31 ,  0.17 ,  (0.00),  0.01 ,  (0.01),  0.05 ,  0.06 ,  0.04 ,  (0.10),  (0.19)
PERM        ,,,,  0.16 ,  0.06 ,  0.04 ,  (0.02),  (0.15),  0.10 ,  0.07 ,  0.10 ,  0.01 ,  0.04 ,  (0.53)
PF          ,  4.34 ,  0.27 ,  0.19 ,  0.20 ,  0.00 ,  0.08 ,  0.15 ,  0.07 ,  0.10 ,  0.10 ,  0.04 ,  0.01 ,  0.07 ,  0.05 
PG          ,  0.88 ,  0.95 ,  1.27 ,  2.04 ,  1.89 ,  1.68 ,  1.22 ,  1.34 ,  1.27 ,  1.15 ,  1.20 ,  0.88 ,  0.62 ,  0.14 
PHOL        ,,,,,,,,,  0.24 ,  0.18 ,  0.28 ,  0.31 ,  0.24 ,  0.21 
PICO        ,,,  0.07 ,  0.19 ,  0.33 ,  0.23 ,  0.30 ,  (0.14),  0.23 ,  0.34 ,  0.30 ,  0.17 ,  (0.02),  0.31 
PL          ,  0.02 ,  0.03 ,  0.04 ,  0.38 ,  0.36 ,  0.56 ,  0.46 ,  0.10 ,  0.59 ,  0.42 ,  0.50 ,  0.43 ,  0.29 ,  0.29 
PLE         ,  0.05 ,  0.42 ,  0.76 ,  0.43 ,  0.20 ,  0.24 ,  (0.73),  (1.82),  0.28 ,  (0.37),  (0.05),  0.02 ,  0.04 ,  (1.72)
PM          ,,,,,,,  0.66 ,  0.48 ,  0.33 ,  0.44 ,  0.63 ,  0.65 ,  0.72 ,  0.72 
POMPUI      ,  1.67 ,  6.00 ,  (19.75),  (2.41),  (2.56),  (0.24),  (0.10),  (0.02),  0.34 ,  3.25 ,  0.45 ,  0.29 ,  (0.48),  1.56 
POST        ,  0.21 ,  0.21 ,  0.39 ,  0.25 ,  0.22 ,  0.07 ,  0.03 ,  (0.20),  0.17 ,  0.10 ,  0.25 ,  0.26 ,  (0.34),  (0.50)
PPM         ,,,  0.32 ,  0.21 ,  0.95 ,  0.35 ,  0.05 ,  0.05 ,  0.34 ,  0.17 ,  0.37 ,  0.25 ,  0.10 ,  (0.10)
PR          ,  1.40 ,  1.34 ,  0.91 ,  0.98 ,  1.13 ,  0.97 ,  1.35 ,  2.13 ,  2.19 ,  2.83 ,  3.12 ,  3.19 ,  3.75 ,  3.90 
PRANDA      ,  1.86 ,  1.28 ,  1.30 ,  1.11 ,  1.16 ,  1.02 ,  0.46 ,  0.64 ,  0.61 ,  1.13 ,  1.11 ,  0.40 ,  0.36 ,  (0.14)
PREB        ,,,,  0.28 ,  (0.13),  (0.08),  0.14 ,  0.04 ,  0.21 ,  0.35 ,  0.61 ,  0.85 ,  0.99 ,  0.98 
PRECHA      ,  0.19 ,  0.58 ,  1.01 ,  0.24 ,  0.01 ,  (0.25),  (0.05),  0.55 ,  0.13 ,  0.15 ,  0.03 ,  0.02 ,  (0.04),  (0.05)
PRG         ,  (0.03),  0.24 ,  0.32 ,  0.11 ,  0.31 ,  0.25 ,  0.52 ,  0.32 ,  0.33 ,  0.14 ,  0.37 ,  0.49 ,  0.55 ,  0.54 
PRIN        ,,,,  0.18 ,  0.27 ,  0.06 ,  0.26 ,  0.40 ,  0.47 ,  0.17 ,  0.29 ,  0.16 ,  0.06 ,  0.05 
PRO         ,,,  0.04 ,  0.03 ,  (0.07),  (0.11),  (0.10),  (0.32),  (0.13),  (0.13),  (0.06),  (0.02),  0.00 ,  0.06 
PS          ,,,,  0.58 ,  0.60 ,  0.58 ,  1.08 ,  1.64 ,  1.58 ,  1.28 ,  1.76 ,  2.61 ,  2.99 ,  3.44 
PSL         ,  0.37 ,  1.13 ,  3.49 ,  4.54 ,  2.73 ,  3.05 ,  3.63 ,  2.24 ,  0.66 ,  0.53 ,  0.10 ,  0.39 ,  (0.06),  (1.56)
PT          ,  11.04 ,  (1.02),  (0.41),  0.79 ,  0.46 ,  0.13 ,  0.21 ,  (0.05),  0.20 ,  0.36 ,  0.52 ,  0.81 ,  1.06 ,  0.85 
PTL         ,,,,  0.90 ,  0.70 ,  0.43 ,  1.01 ,  1.30 ,  1.29 ,  4.83 ,  1.69 ,  0.47 ,  (0.60),  0.48 
PTT         ,  8.61 ,  13.85 ,  21.97 ,  30.57 ,  33.96 ,  34.71 ,  18.31 ,  21.01 ,  29.16 ,  36.86 ,  36.64 ,  33.14 ,  19.53 ,  6.98 
PTTEP       ,  3.71 ,  3.69 ,  4.86 ,  7.25 ,  8.54 ,  8.63 ,  12.60 ,  6.69 ,  12.58 ,  13.48 ,  14.44 ,  14.14 ,  5.41 ,  (7.96)
PTTGC       ,,,,,,,,,,  0.47 ,  7.54 ,  7.38 ,  3.33 ,  4.55 
PYLON       ,,,,  0.11 ,  0.05 ,  0.03 ,  0.18 ,  0.09 ,  0.13 ,  0.30 ,  0.26 ,  0.57 ,  0.54 ,  0.54 
Q-CON       ,,,  0.76 ,  0.07 ,  (0.20),  (0.27),  (0.08),  0.05 ,  0.16 ,  0.24 ,  1.00 ,  0.58 ,  0.32 ,  0.02 
QH          ,  0.10 ,  0.16 ,  0.12 ,  0.10 ,  0.11 ,  0.12 ,  0.15 ,  0.16 ,  0.19 ,  0.08 ,  0.22 ,  0.31 ,  0.31 ,  0.29 
QLT         ,,,,,,,,  0.71 ,  0.62 ,  0.94 ,  0.99 ,  0.86 ,  1.07 ,  1.05 
QTC         ,,,,,,,,,,  0.42 ,  0.59 ,  0.37 ,  0.28 ,  0.59 
RAM         ,  13.66 ,  14.95 ,  23.84 ,  19.17 ,  32.10 ,  29.56 ,  36.62 ,  37.71 ,  59.65 ,  76.23 ,  94.90 ,  73.68 ,  84.18 ,  84.86 
RATCH       ,  3.26 ,  3.74 ,  4.47 ,  4.18 ,  4.21 ,  4.02 ,  4.48 ,  4.65 ,  3.60 ,  3.34 ,  5.33 ,  4.27 ,  4.33 ,  2.20 
RCI         ,  2.07 ,  0.63 ,  0.56 ,  0.36 ,  0.29 ,  (0.21),  (0.45),  (0.28),  (0.36),  (0.44),  (0.06),  0.16 ,  0.01 ,  (0.15)
RCL         ,  1.85 ,  1.19 ,  5.55 ,  7.24 ,  4.63 ,  5.76 ,  (1.26),  (5.71),  0.56 ,  (0.94),  (2.33),  (1.99),  0.44 ,  0.53 
RICH        ,,,,,  0.00 ,  (0.06),  (0.13),  0.01 ,  0.08 ,  (0.24),  (0.23),  (0.22),  0.13 ,  (0.07)
RML         ,  6.24 ,  0.52 ,  0.22 ,  0.11 ,  (0.07),  (0.01),  0.04 ,  (0.09),  0.03 ,  (0.15),  0.14 ,  0.21 ,  0.34 ,  0.25 
ROBINS      ,  13.67 ,  0.46 ,  0.65 ,  0.77 ,  2.40 ,  0.78 ,  0.92 ,  0.91 ,  1.54 ,  1.31 ,  1.86 ,  1.79 ,  1.74 ,  1.94 
ROCK        ,  0.23 ,  1.75 ,  0.63 ,  2.19 ,  3.24 ,  2.08 ,  1.45 ,  (0.47),  3.43 ,  (3.44),  5.41 ,  (0.42),  (0.54),  1.95 
ROH         ,  2.01 ,  0.95 ,  2.55 ,  2.81 ,  3.27 ,  2.54 ,  2.28 ,  (1.23),  (2.48),  (1.93),  (0.58),  (0.15),  (1.54),  0.89 
ROJNA       ,  0.42 ,  0.60 ,  0.82 ,  1.06 ,  1.27 ,  1.17 ,  0.70 ,  0.81 ,  0.93 ,  (0.46),  0.84 ,  0.39 ,  0.41 ,  0.35 
RPC         ,,  0.06 ,  0.69 ,  0.59 ,  0.29 ,  0.64 ,  (0.80),  0.53 ,  0.32 ,  0.27 ,  (0.21),  (0.15),  (0.19),  0.08 
RS          ,,  0.03 ,  (0.04),  (0.62),  0.22 ,  (0.17),  (0.57),  0.11 ,  0.45 ,  0.24 ,  0.32 ,  0.41 ,  0.36 ,  0.12 
S & J       ,  0.90 ,  1.11 ,  0.92 ,  0.95 ,  1.06 ,  1.29 ,  1.52 ,  1.77 ,  2.30 ,  1.88 ,  1.63 ,  1.50 ,  1.45 ,  1.69 
SABINA      ,,,,,,,  0.52 ,  0.17 ,  0.15 ,  0.18 ,  0.27 ,  0.34 ,  0.42 ,  0.48 
SAFARI      ,  (1.63),  (1.28),  (0.60),  (2.38),  (1.80),  (1.67),  (0.86),  (0.10),  8.31 ,  0.28 ,  0.68 ,  0.92 ,  (0.12),  0.02 
SALEE       ,,,,  0.02 ,  0.03 ,  0.00 ,  0.03 ,  0.07 ,  0.07 ,  0.04 ,  0.11 ,  0.12 ,  0.08 ,  0.02 
SAM         ,,,  0.03 ,  0.01 ,  0.02 ,  (0.09),  (0.08),  0.01 ,  0.03 ,  0.02 ,  0.17 ,  0.12 ,  0.09 ,  (0.06)
