Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
INTUCH      ,  0.56 ,  0.58 ,  0.56 ,  0.63 ,  0.65 ,  0.25 ,  0.25 ,  0.24 ,  0.38 ,  0.49 ,  0.32 ,  0.35 ,  0.43 ,  0.46 
IRC         ,  0.76 ,  0.52 ,  0.33 ,  0.43 ,  0.42 ,  0.07 ,  0.16 ,  0.10 ,  0.06 ,  0.11 ,  0.26 ,  0.09 ,  0.04 ,  0.01 
IRCP        ,,  0.03 ,  0.05 ,  0.52 ,  0.62 ,  1.50 ,  1.61 ,  0.63 ,  1.17 ,  0.11 ,  0.10 ,  0.00 ,  0.78 ,  0.37 
IRPC        ,  122.05 ,  8.56 ,  5.16 ,  0.38 ,  0.36 ,  0.21 ,  0.39 ,  0.39 ,  0.43 ,  0.41 ,  0.63 ,  0.60 ,  0.93 ,  0.71 
IT          ,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
ITD         ,  0.82 ,  0.42 ,  0.32 ,  0.51 ,  0.98 ,  0.98 ,  2.01 ,  2.30 ,  2.09 ,  2.89 ,  3.27 ,  2.39 ,  2.14 ,  2.47 
IVL         ,,,,,,,,,  1.00 ,  1.02 ,  1.33 ,  1.40 ,  1.00 ,  1.05 
JAS         ,  (22.60),  1.74 ,  1.05 ,  0.81 ,  0.75 ,  0.53 ,  0.72 ,  0.68 ,  0.57 ,  0.97 ,  0.61 ,  0.45 ,  0.43 ,  0.16 
JCT         ,  0.00 ,  0.00 ,  0.00 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.01 ,  0.01 ,  0.01 
JMART       ,,,,,,,,  1.48 ,  0.95 ,  1.05 ,  0.82 ,  1.17 ,  1.76 ,  1.79 
JTS         ,,,,,  0.20 ,  0.35 ,  0.26 ,  0.49 ,  0.34 ,  0.17 ,  0.18 ,  0.15 ,  0.03 ,  0.13 
JUBILE      ,,,,,,,,  0.06 ,  0.06 ,  0.04 ,  0.02 ,  0.01 ,  0.00 ,  0.07 
JUTHA       ,  (6.71),  (31.25),  10.62 ,  6.79 ,  2.42 ,  1.57 ,  2.25 ,  2.14 ,  1.45 ,  1.55 ,  2.38 ,  2.95 ,  2.09 ,  2.01 
KAMART      ,  (4.93),  0.64 ,  1.39 ,  0.53 ,  0.63 ,  0.46 ,  0.44 ,  0.88 ,  0.63 ,  0.25 ,  0.20 ,  0.23 ,  0.26 ,  0.20 
KASET       ,,,,  1.37 ,  1.81 ,  2.07 ,  2.07 ,  2.01 ,  2.40 ,  1.21 ,  1.29 ,  1.51 ,  1.20 ,  0.85 
KBANK       ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
KBS         ,,,,,,,,,,  0.34 ,  0.16 ,  0.32 ,  0.51 ,  1.22 
KC          ,,  -   ,  0.41 ,  0.63 ,  0.68 ,  0.65 ,  0.55 ,  0.42 ,  0.46 ,  0.53 ,  0.36 ,  0.60 ,  0.65 ,  0.35 
KCAR        ,,,,  1.54 ,  1.86 ,  1.79 ,  2.15 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
KCE         ,  1.67 ,  1.81 ,  2.25 ,  2.29 ,  2.47 ,  2.10 ,  2.74 ,  2.31 ,  1.85 ,  2.11 ,  1.81 ,  1.19 ,  0.93 ,  0.78 
KDH         ,  0.46 ,  0.13 ,  0.09 ,  0.10 ,  0.00 ,,  0.05 ,  0.06 ,  0.06 ,  -   ,  -   ,  0.03 ,  0.07 ,  0.18 
KGI         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
KIAT        ,,,,,,,,,  0.62 ,  0.72 ,  0.47 ,  0.54 ,  0.35 ,  0.10 
KKC         ,  3.63 ,  1.26 ,  3.20 ,  3.67 ,  4.33 ,  3.01 ,  3.78 ,  3.16 ,  2.49 ,  2.86 ,  2.25 ,  1.94 ,  2.29 ,  1.58 
KSL         ,,,,  0.11 ,  0.34 ,  0.42 ,  0.60 ,  0.85 ,  1.41 ,  1.24 ,  1.36 ,  1.57 ,  1.72 ,  1.67 
KTB         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
KTC         ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
KTECH       ,,,  0.42 ,  0.61 ,  0.70 ,  (3.07),  (0.25),  (0.24),  (0.25),  (1.03),  (0.93),  (1.31),  0.29 ,  0.09 
KTP         ,  0.43 ,  0.43 ,  1.10 ,  1.54 ,  1.76 ,  0.76 ,  0.56 ,  2.38 ,  2.91 ,  4.04 ,  7.16 ,  4.80 ,  6.12 ,  9.53 
KWC         ,  0.12 ,  0.30 ,  0.17 ,  0.29 ,  0.56 ,  0.42 ,  0.52 ,  0.32 ,  0.15 ,  0.04 ,  0.01 ,  0.01 ,  0.08 ,  0.01 
KYE         ,  0.38 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
L&E         ,,,,,,,,,,,,,  1.22 ,  1.36 
LALIN       ,  0.09 ,  0.01 ,  0.29 ,  0.35 ,  0.05 ,  0.16 ,  0.05 ,  0.14 ,  0.14 ,  0.19 ,  0.32 ,  0.45 ,  0.47 ,  0.53 
LANNA       ,  -   ,  -   ,  0.37 ,  0.33 ,  0.24 ,  0.15 ,  0.15 ,  0.21 ,  0.48 ,  0.45 ,  0.34 ,  0.46 ,  0.44 ,  0.36 
LEE         ,  0.01 ,  0.01 ,  -   ,  -   ,  0.00 ,  0.00 ,  0.07 ,  -   ,  0.00 ,  0.02 ,  0.02 ,  -   ,  -   ,  0.00 
LH          ,  0.40 ,  0.29 ,  0.51 ,  0.58 ,  0.69 ,  0.57 ,  0.61 ,  0.62 ,  0.79 ,  0.73 ,  0.84 ,  0.95 ,  0.82 ,  0.91 
LHBANK      ,,,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   
LHK         ,,,,,,,  0.90 ,  0.68 ,  0.45 ,  0.37 ,  0.33 ,  0.40 ,  0.23 ,  0.29 
LOXLEY      ,  0.94 ,  0.73 ,  0.68 ,  0.94 ,  0.58 ,  0.54 ,  0.54 ,  0.48 ,  0.47 ,  0.78 ,  0.82 ,  0.42 ,  0.26 ,  0.33 
LPN         ,  0.50 ,  0.56 ,  0.69 ,  0.19 ,  0.38 ,  0.45 ,  0.58 ,  0.19 ,  0.29 ,  0.09 ,  0.34 ,  0.55 ,  0.63 ,  0.44 
LRH         ,  0.25 ,  0.20 ,  0.11 ,  0.57 ,  0.61 ,  0.23 ,  0.19 ,  0.21 ,  0.15 ,  0.22 ,  0.24 ,  0.28 ,  0.29 ,  0.38 
LST         ,  -   ,  0.36 ,  1.39 ,  0.87 ,  0.68 ,  1.04 ,  0.88 ,  0.83 ,  0.84 ,  1.08 ,  0.74 ,  0.62 ,  0.51 ,  0.68 
LTX         ,  0.81 ,  0.59 ,  0.66 ,  0.65 ,  0.62 ,  0.68 ,  0.68 ,  0.64 ,  0.41 ,  0.39 ,  0.58 ,  0.59 ,  0.53 ,  0.57 
MACO        ,,,,,,,,,,,,  0.00 ,  0.05 ,  0.03 
MAJOR       ,  0.04 ,  0.30 ,  1.05 ,  0.96 ,  0.73 ,  0.34 ,  0.42 ,  0.71 ,  0.64 ,  0.51 ,  0.45 ,  0.79 ,  0.72 ,  0.71 
MAKRO       ,  -   ,  -   ,  -   ,  0.01 ,  0.01 ,  0.07 ,  0.14 ,  0.10 ,  0.15 ,  0.23 ,  0.21 ,  0.30 ,  0.44 ,  0.49 
MALEE       ,  5.72 ,  15.76 ,  6.24 ,  5.58 ,  5.21 ,  13.00 ,  (2.49),  1.40 ,  0.89 ,  0.48 ,  0.17 ,  0.58 ,  1.12 ,  0.63 
MANRIN      ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.03 ,  -   ,  -   ,  -   ,  0.42 ,  1.20 ,  1.26 ,  1.19 
MATCH       ,,,,  0.38 ,  0.51 ,  0.44 ,  0.18 ,  0.25 ,  0.10 ,  0.03 ,  0.01 ,  0.01 ,  0.07 ,  0.08 
MATI        ,  -   ,  0.00 ,  0.04 ,  0.01 ,  0.02 ,  -   ,  -   ,  -   ,  0.01 ,  -   ,  -   ,  0.01 ,  -   ,  -   
MAX         ,  (1.03),  (1.02),  (1.02),,  0.41 ,  0.30 ,  0.90 ,  1.03 ,  0.53 ,  -   ,  -   ,  -   ,  -   ,  -   
MBAX        ,,,,,,  2.06 ,  1.95 ,  1.77 ,  2.28 ,  1.92 ,  1.52 ,  1.77 ,  1.76 ,  1.22 
MBK         ,  0.11 ,  0.54 ,  0.49 ,  0.47 ,  0.56 ,  0.23 ,  0.77 ,  0.71 ,  0.68 ,  0.67 ,  0.68 ,  1.03 ,  0.92 ,  0.98 
MBKET       ,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   
M-CHAI      ,  0.55 ,  0.42 ,  0.26 ,  0.56 ,  0.58 ,  0.47 ,  0.70 ,  0.66 ,  0.58 ,  0.28 ,  0.33 ,  0.52 ,  0.50 ,  0.57 
MCOT        ,,,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.26 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.01 ,  0.01 
MCS         ,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
MDX         ,  (0.10),  (0.07),  (1.31),  (1.35),  3.45 ,  2.47 ,  1.97 ,  1.82 ,  1.45 ,  1.22 ,  0.76 ,  0.68 ,  0.50 ,  0.35 
METCO       ,  0.23 ,  0.12 ,  0.06 ,  0.02 ,  0.12 ,  0.09 ,  0.07 ,  0.06 ,  0.02 ,  -   ,  0.01 ,  0.06 ,  0.04 ,  0.04 
MFC         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
MFEC        ,,  0.20 ,  0.31 ,  0.11 ,  0.31 ,  0.45 ,  0.48 ,  0.56 ,  0.38 ,  0.54 ,  0.26 ,  0.05 ,  0.13 ,  0.02 
MIDA        ,,  0.18 ,  1.06 ,  0.67 ,  0.81 ,  0.84 ,  0.79 ,  0.53 ,  0.51 ,  0.53 ,  0.54 ,  0.52 ,  0.74 ,  0.95 
MILL        ,,,,,,,  1.39 ,  1.59 ,  1.38 ,  2.36 ,  2.66 ,  2.47 ,  2.23 ,  1.99 
MINT        ,  1.36 ,  1.47 ,  1.46 ,  1.37 ,  0.94 ,  0.91 ,  0.77 ,  1.03 ,  1.11 ,  1.38 ,  1.33 ,  0.92 ,  1.21 ,  1.39 
MJD         ,,,,,,  1.05 ,  1.73 ,  1.68 ,  1.41 ,  1.70 ,  2.22 ,  3.51 ,  2.21 ,  2.45 
MK          ,  1.61 ,  0.85 ,  0.73 ,  0.45 ,  0.40 ,  0.37 ,  0.28 ,  0.16 ,  0.19 ,  0.25 ,  0.35 ,  0.17 ,  0.24 ,  0.59 
ML          ,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
MODERN      ,  0.07 ,  0.10 ,  0.18 ,  0.11 ,  0.08 ,  0.01 ,  0.02 ,  0.01 ,  0.01 ,  0.00 ,  0.03 ,  0.00 ,  0.01 ,  0.05 
MOONG       ,,,,,,,,  0.14 ,  0.13 ,  0.01 ,  0.07 ,  0.12 ,  0.15 ,  0.13 
MPIC        ,,  0.16 ,  1.02 ,  1.13 ,  (1.47),  (12.33),  1.39 ,  0.89 ,  0.58 ,  0.71 ,  2.05 ,  8.18 ,  0.06 ,  0.01 
MSC         ,  1.46 ,  1.43 ,  0.95 ,  0.68 ,  0.31 ,  0.24 ,  0.24 ,  0.12 ,  0.27 ,  0.17 ,  0.17 ,  0.28 ,  0.24 ,  0.31 
MTI         ,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
NBC         ,,,,,,,,,  0.01 ,  -   ,  -   ,  -   ,  0.79 ,  0.66 
NC          ,  3.07 ,  1.84 ,  2.25 ,  2.23 ,  1.93 ,  1.80 ,  1.42 ,  0.90 ,  0.61 ,  0.50 ,  0.41 ,  0.33 ,  0.27 ,  0.24 
NCH         ,,,  0.73 ,  0.86 ,  0.70 ,  0.57 ,  0.47 ,  0.35 ,  0.36 ,  0.26 ,  0.44 ,  0.68 ,  0.87 ,  0.83 
NEP         ,  1.09 ,  1.42 ,  0.37 ,  0.45 ,  0.37 ,  0.27 ,  0.33 ,  0.26 ,  0.14 ,  0.11 ,  0.03 ,  0.08 ,  0.09 ,  0.09 
NEW         ,  2.31 ,  2.74 ,  5.07 ,  0.26 ,  0.22 ,  0.27 ,  0.29 ,  0.25 ,  0.22 ,  0.22 ,  0.24 ,  0.24 ,  0.24 ,  0.24 
NFC         ,  (7.53),  (4.02),  0.57 ,  1.10 ,  1.26 ,  4.18 ,  (4.11),  6.64 ,  5.45 ,  (13.07),  (5.55),  (2.57),  (1.73),  -   
NINE        ,,,,,,,,,  0.08 ,  0.08 ,  0.09 ,  0.02 ,  0.02 ,  0.02 
NKI         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
NMG         ,  2.29 ,  1.79 ,  1.82 ,  1.74 ,  1.83 ,  3.09 ,  2.57 ,  2.10 ,  1.51 ,  1.27 ,  0.97 ,  0.18 ,  1.10 ,  0.73 
NNCL        ,,,  0.32 ,  0.30 ,  0.46 ,  0.44 ,  0.50 ,  0.55 ,  0.37 ,  0.33 ,  0.31 ,  0.35 ,  0.62 ,  0.44 
NOBLE       ,  0.49 ,  0.69 ,  0.87 ,  0.70 ,  0.57 ,  0.66 ,  0.79 ,  0.89 ,  0.86 ,  1.62 ,  1.92 ,  2.31 ,  2.67 ,  3.78 
NPK         ,,,,,,,,,,  0.92 ,  0.66 ,  0.63 ,  0.41 ,  0.34 
NSI         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
NTV         ,  -   ,  -   ,  -   ,  0.09 ,  0.10 ,  0.12 ,  0.11 ,  -   ,  -   ,  -   ,  -   ,  0.12 ,  -   ,  -   
NUSA        ,  0.33 ,  0.88 ,  0.86 ,  1.52 ,  (0.96),  (0.79),  -   ,  -   ,  1.04 ,  0.73 ,  0.75 ,  1.04 ,  0.57 ,  0.37 
NWR         ,  1.70 ,  2.62 ,  3.11 ,  0.06 ,  0.22 ,  0.48 ,  0.19 ,  1.03 ,  0.89 ,  1.22 ,  1.03 ,  0.70 ,  0.89 ,  1.07 
OCC         ,  0.23 ,  0.14 ,  0.28 ,  0.03 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
OGC         ,  0.16 ,  0.19 ,  0.15 ,  0.37 ,  0.35 ,  0.07 ,  0.63 ,  0.86 ,  0.73 ,  0.75 ,  0.78 ,  1.05 ,  0.74 ,  0.62 
OHTL        ,  0.64 ,  0.71 ,  0.46 ,  0.65 ,  0.57 ,  0.53 ,  0.61 ,  0.75 ,  0.60 ,  0.54 ,  0.35 ,  0.44 ,  0.59 ,  0.68 
OISHI       ,,,  0.11 ,  0.05 ,  0.01 ,  -   ,  -   ,  -   ,  0.22 ,  0.41 ,  0.59 ,  0.61 ,  0.81 ,  0.77 
PAE         ,  (0.32),  (0.57),  0.14 ,  0.18 ,  0.11 ,  0.11 ,  0.30 ,  3.41 ,  95.57 ,  10.83 ,  4.12 ,  7.49 ,  12.01 ,  (3.27)
PAF         ,  0.52 ,  1.05 ,  1.03 ,  1.82 ,  1.28 ,  1.47 ,  1.23 ,  1.50 ,  4.37 ,  3.20 ,  (4.02),  12.48 ,  3.57 ,  0.43 
PAP         ,,,  0.01 ,  0.23 ,  0.38 ,  0.50 ,  0.35 ,  0.78 ,  0.76 ,  0.72 ,  0.89 ,  0.41 ,  0.78 ,  0.54 
PATO        ,  0.04 ,  0.13 ,  0.15 ,  0.09 ,  0.15 ,  0.26 ,  0.06 ,  0.17 ,  0.25 ,  -   ,  -   ,  0.10 ,  0.10 ,  0.10 
PB          ,  0.25 ,  0.03 ,  0.04 ,  0.28 ,  0.08 ,  0.08 ,  0.07 ,  0.09 ,  0.09 ,  0.09 ,  0.09 ,  0.07 ,  0.06 ,  0.05 
PDI         ,  0.38 ,  0.46 ,  0.31 ,  0.21 ,  0.25 ,  -   ,  0.17 ,  0.18 ,  0.25 ,  0.28 ,  0.36 ,  0.45 ,  0.31 ,  0.07 
PE          ,  (1.73),  (2.50),  (2.29),  5.97 ,  5.98 ,  2.50 ,  3.03 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
PERM        ,,,,  0.34 ,  0.86 ,  0.69 ,  1.02 ,  1.26 ,  1.33 ,  1.73 ,  1.66 ,  1.61 ,  2.99 ,  4.22 
PF          ,  1.62 ,  0.94 ,  1.28 ,  1.23 ,  1.17 ,  0.94 ,  0.75 ,  0.70 ,  1.54 ,  1.62 ,  1.87 ,  2.16 ,  2.15 ,  2.26 
PG          ,  0.39 ,  0.19 ,  0.27 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.01 ,  0.00 ,  -   
PHOL        ,,,,,,,,,  0.28 ,  0.19 ,  0.23 ,  0.13 ,  0.18 ,  0.47 
PICO        ,,,  0.02 ,  0.02 ,  0.02 ,  0.01 ,  0.04 ,  0.01 ,  0.27 ,  0.09 ,  0.07 ,  0.03 ,  0.01 ,  0.02 
PL          ,  -   ,  2.81 ,  3.14 ,  2.32 ,  1.94 ,  1.77 ,  1.91 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
PLE         ,  0.05 ,  0.05 ,  0.18 ,  0.18 ,  0.33 ,  0.13 ,  0.47 ,  2.02 ,  2.03 ,  0.79 ,  1.44 ,  1.12 ,  1.03 ,  11.35 
PM          ,,,,,,,  0.24 ,  0.08 ,  0.03 ,  0.03 ,  0.02 ,  0.01 ,  0.00 ,  0.01 
POMPUI      ,  31.41 ,  1.48 ,  (2.14),  (0.26),  (2.00),  (2.01),  (2.06),  (2.08),  (2.19),  (3.38),  (3.69),  (3.43),  (3.10),  (3.23)
POST        ,  -   ,  -   ,  0.13 ,  0.43 ,  0.67 ,  0.70 ,  0.90 ,  1.00 ,  0.82 ,  0.67 ,  0.72 ,  0.77 ,  1.49 ,  1.47 
PPM         ,,,  0.80 ,  2.23 ,  0.80 ,  0.90 ,  1.03 ,  0.64 ,  0.64 ,  0.88 ,  0.71 ,  1.02 ,  1.04 ,  1.26 
PR          ,  1.49 ,  2.38 ,  0.00 ,  -   ,  -   ,  -   ,  0.04 ,  0.02 ,  -   ,  0.03 ,  0.03 ,  0.00 ,  0.00 ,  0.00 
PRANDA      ,  0.72 ,  0.54 ,  0.43 ,  0.33 ,  0.28 ,  0.25 ,  0.22 ,  0.19 ,  0.20 ,  0.20 ,  0.21 ,  0.33 ,  0.38 ,  0.49 
PREB        ,,,,  0.14 ,  0.46 ,  0.21 ,  0.26 ,  0.13 ,  0.34 ,  0.50 ,  0.10 ,  0.09 ,  0.39 ,  0.58 
PRECHA      ,  (10.07),  40.02 ,  1.37 ,  0.45 ,  0.44 ,  1.54 ,  1.61 ,  0.52 ,  0.41 ,  0.22 ,  0.34 ,  0.30 ,  0.20 ,  0.11 
PRG         ,  0.44 ,  0.54 ,  0.43 ,  0.28 ,  0.26 ,  0.24 ,  0.21 ,  0.17 ,  0.21 ,  0.13 ,  0.07 ,  0.12 ,  0.08 ,  0.16 
PRIN        ,,,,  0.57 ,  0.94 ,  1.13 ,  1.38 ,  0.60 ,  0.43 ,  0.86 ,  0.77 ,  1.18 ,  1.50 ,  1.38 
PRO         ,,,  0.02 ,  0.02 ,  0.03 ,  0.08 ,  0.19 ,  0.88 ,  0.41 ,  1.63 ,  (5.86),  (2.62),  (2.85),  0.06 
PS          ,,,,  0.42 ,  0.14 ,  0.15 ,  0.36 ,  0.16 ,  0.86 ,  1.19 ,  0.87 ,  0.84 ,  0.75 ,  0.58 
PSL         ,  6.35 ,  1.80 ,  1.43 ,  0.33 ,  -   ,  -   ,  0.05 ,  0.25 ,  0.31 ,  0.47 ,  0.63 ,  0.60 ,  0.78 ,  0.90 
PT          ,  (0.42),  (6.07),  (29.11),  1.40 ,  0.90 ,  0.65 ,  0.40 ,  0.28 ,  0.28 ,  1.51 ,  1.23 ,  0.77 ,  0.40 ,  0.36 
PTL         ,,,,  -   ,  0.44 ,  0.46 ,  0.69 ,  0.72 ,  0.57 ,  0.25 ,  0.23 ,  0.84 ,  1.08 ,  0.91 
PTT         ,  1.63 ,  1.11 ,  1.30 ,  0.97 ,  0.77 ,  0.63 ,  0.64 ,  0.84 ,  0.77 ,  0.73 ,  0.75 ,  0.71 ,  0.68 ,  0.95 
PTTEP       ,  0.49 ,  0.40 ,  0.31 ,  0.26 ,  0.10 ,  0.17 ,  0.14 ,  0.49 ,  0.41 ,  0.56 ,  0.35 ,  0.34 ,  0.34 ,  0.27 
PTTGC       ,,,,,,,,,,  0.61 ,  0.62 ,  0.50 ,  0.49 ,  0.46 
PYLON       ,,,,  0.20 ,  0.20 ,  0.18 ,  0.22 ,  0.18 ,  0.14 ,  0.10 ,  0.13 ,  0.05 ,  0.04 ,  0.03 
Q-CON       ,,,  0.12 ,  0.62 ,  0.70 ,  0.65 ,  0.58 ,  0.50 ,  0.23 ,  0.13 ,  0.05 ,  0.07 ,  0.04 ,  0.01 
QH          ,  2.52 ,  1.42 ,  1.37 ,  1.63 ,  1.04 ,  1.40 ,  1.30 ,  1.03 ,  1.10 ,  1.70 ,  1.15 ,  1.16 ,  1.26 ,  1.17 
QLT         ,,,,,,,,  0.03 ,  0.02 ,  0.02 ,  0.02 ,  0.02 ,  0.02 ,  0.02 
QTC         ,,,,,,,,,,  0.20 ,  0.41 ,  0.29 ,  0.24 ,  0.43 
RAM         ,  0.63 ,  0.60 ,  0.20 ,  0.46 ,  0.71 ,  0.79 ,  0.41 ,  0.69 ,  0.58 ,  0.53 ,  0.35 ,  0.29 ,  0.32 ,  0.31 
RATCH       ,  1.81 ,  1.59 ,  1.24 ,  1.03 ,  0.85 ,  0.70 ,  0.56 ,  0.44 ,  0.36 ,  0.81 ,  0.60 ,  0.41 ,  0.37 ,  0.36 
RCI         ,  1.31 ,  0.78 ,  0.67 ,  0.57 ,  0.73 ,  0.69 ,  0.89 ,  0.98 ,  1.16 ,  1.73 ,  1.85 ,  0.82 ,  0.56 ,  0.23 
RCL         ,  1.54 ,  1.40 ,  0.78 ,  0.80 ,  0.59 ,  0.51 ,  0.71 ,  1.07 ,  0.77 ,  0.73 ,  0.60 ,  0.67 ,  0.54 ,  0.48 
RICH        ,,,,,  0.99 ,  2.04 ,  1.16 ,  0.44 ,  1.11 ,  0.91 ,  0.98 ,  6.64 ,  1.39 ,  3.06 
RML         ,  (1.10),  0.28 ,  0.48 ,  0.66 ,  0.67 ,  1.44 ,  1.64 ,  2.14 ,  1.89 ,  11.18 ,  4.01 ,  2.37 ,  1.00 ,  0.65 
ROBINS      ,  2.94 ,  1.73 ,  0.78 ,  0.30 ,  0.02 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.22 ,  0.27 
ROCK        ,  4.60 ,  2.30 ,  2.43 ,  1.95 ,  1.73 ,  1.22 ,  0.87 ,  1.04 ,  0.75 ,  1.43 ,  1.12 ,  0.67 ,  0.58 ,  0.33 
ROH         ,  0.04 ,  0.03 ,  0.02 ,  0.01 ,  -   ,  -   ,  -   ,  0.39 ,  0.46 ,  0.45 ,  0.27 ,  0.09 ,  0.03 ,  0.00 
ROJNA       ,  1.40 ,  1.48 ,  1.64 ,  1.78 ,  1.93 ,  1.95 ,  2.22 ,  2.04 ,  1.94 ,  2.56 ,  2.82 ,  2.61 ,  2.35 ,  3.82 
RPC         ,,  0.48 ,  0.56 ,  0.36 ,  0.72 ,  0.24 ,  1.91 ,  1.13 ,  0.89 ,  0.49 ,  0.01 ,  0.00 ,  0.00 ,  0.00 
RS          ,,  0.05 ,  0.22 ,  0.17 ,  0.18 ,  0.49 ,  1.49 ,  0.83 ,  0.03 ,  0.01 ,  0.34 ,  0.19 ,  1.10 ,  0.86 
S & J       ,  0.78 ,  0.78 ,  0.39 ,  0.48 ,  0.39 ,  0.25 ,  0.30 ,  0.32 ,  0.50 ,  0.48 ,  0.52 ,  0.56 ,  0.41 ,  0.32 
SABINA      ,,,,,,,  0.19 ,  0.38 ,  0.27 ,  0.50 ,  0.45 ,  0.38 ,  0.28 ,  0.13 
SAFARI      ,  2.57 ,  3.27 ,  3.65 ,  8.05 ,  (53.75),  (9.93),  (6.92),  (6.50),  1.82 ,  1.84 ,  1.49 ,  1.20 ,  1.16 ,  0.58 
SALEE       ,,,,  1.18 ,  1.19 ,  0.93 ,  0.70 ,  0.47 ,  0.16 ,  0.29 ,  0.17 ,  0.59 ,  0.42 ,  0.08 
SAM         ,,,  0.66 ,  0.64 ,  0.83 ,  0.97 ,  0.99 ,  1.10 ,  1.08 ,  1.17 ,  0.82 ,  0.73 ,  0.73 ,  0.79 
SAMART      ,  (8.10),  2.84 ,  2.30 ,  2.36 ,  1.45 ,  1.47 ,  1.88 ,  1.54 ,  1.01 ,  1.54 ,  1.49 ,  1.52 ,  2.28 ,  2.15 
SAMCO       ,  0.26 ,  0.26 ,  0.40 ,  0.31 ,  0.28 ,  0.24 ,  0.28 ,  0.31 ,  0.41 ,  0.61 ,  0.50 ,  0.34 ,  0.36 ,  0.28 
SAMTEL      ,  0.67 ,  0.42 ,  0.08 ,  1.75 ,  0.93 ,  0.86 ,  1.02 ,  1.61 ,  0.79 ,  1.73 ,  2.33 ,  1.59 ,  1.09 ,  1.51 
SAT         ,,,,  1.36 ,  1.10 ,  1.00 ,  1.01 ,  0.75 ,  0.57 ,  0.73 ,  0.65 ,  0.67 ,  0.56 ,  0.41 
SAUCE       ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SAWANG      ,  -   ,  0.01 ,  -   ,  0.10 ,,  0.01 ,  0.00 ,  -   ,  0.02 ,  -   ,  -   ,  -   ,  -   ,  -   
SC          ,,  0.51 ,  0.71 ,  0.49 ,  0.45 ,  0.32 ,  0.23 ,  0.30 ,  0.43 ,  0.81 ,  1.03 ,  1.24 ,  1.17 ,  1.07 
SCB         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SCC         ,  1.71 ,  1.11 ,  0.80 ,  1.60 ,  1.39 ,  1.20 ,  1.68 ,  1.44 ,  1.15 ,  1.16 ,  1.23 ,  1.15 ,  1.11 ,  0.98 
SCCC        ,  0.10 ,  0.05 ,  0.03 ,  0.03 ,  0.05 ,  0.10 ,  0.25 ,  0.26 ,  0.25 ,  0.27 ,  0.29 ,  0.40 ,  0.39 ,  0.38 
SCG         ,,,  1.48 ,  1.84 ,  1.55 ,  1.41 ,  1.39 ,  1.31 ,  1.43 ,  1.39 ,  1.40 ,  1.28 ,  1.40 ,  1.44 
