Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
IFEC        ,  (8.72),  (23.57),  (514.09),  14.88 ,  27.78 ,  18.01 ,  12.55 ,  14.76 ,  18.28 ,  10.64 ,  26.69 ,  2.54 ,  2.53 ,  6.94 
IFS         ,,,,,,,,,  10.61 ,  8.34 ,  12.99 ,  13.47 ,  13.78 ,  11.10 
IHL         ,,,,  22.45 ,  14.26 ,  (7.28),  22.92 ,  15.81 ,  36.97 ,  20.60 ,  31.07 ,  20.18 ,  18.01 ,  18.09 
ILINK       ,,,  21.67 ,  29.31 ,  43.05 ,  20.67 ,  20.54 ,  20.08 ,  11.08 ,  12.48 ,  16.20 ,  16.43 ,  15.85 ,  16.08 
INET        ,  12.60 ,  14.44 ,  13.91 ,  10.84 ,  1.34 ,  (0.28),  (4.68),  2.00 ,  (2.12),  (15.55),  (0.39),  0.62 ,  (1.43),  8.11 
INOX        ,,,  13.74 ,  2.78 ,  16.98 ,  1.09 ,  (10.15),  3.69 ,  5.57 ,,  (0.16),  (3.39),  2.60 ,  1.39 
INSURE      ,  5.19 ,  7.84 ,  1.47 ,  0.27 ,  (9.33),  5.49 ,  (7.29),  (11.72),  2.62 ,  (24.36),  (40.78),  (2.94),  (23.09),  48.44 
INTUCH      ,  22.24 ,  32.75 ,  25.13 ,  22.56 ,  8.37 ,  2.34 ,  14.69 ,  17.79 ,  27.53 ,  76.08 ,  63.09 ,  62.85 ,  60.88 ,  64.10 
IRC         ,  22.37 ,  28.26 ,  23.76 ,  19.71 ,  15.17 ,  22.43 ,  18.33 ,  15.43 ,  16.36 ,  7.43 ,  5.03 ,  18.49 ,  12.68 ,  16.31 
IRCP        ,,  19.83 ,  14.15 ,  1.92 ,  22.98 ,  (7.51),  (39.37),  9.18 ,  24.52 ,  10.30 ,  8.23 ,  16.31 ,  30.33 ,  11.39 
IRPC        ,  (144.17),  37.16 ,  74.21 ,  100.38 ,  7.43 ,  14.99 ,  (22.90),  7.68 ,  8.39 ,  5.42 ,  (1.28),  1.10 ,  (7.31),  13.09 
IT          ,,  25.36 ,  19.21 ,  18.26 ,  18.74 ,  16.88 ,  17.43 ,  16.96 ,  20.67 ,  21.13 ,  8.38 ,  (0.85),  (1.10),  2.16 
ITD         ,  148.93 ,  9.31 ,  11.11 ,  8.89 ,  (13.63),  6.66 ,  (19.25),  (15.79),  2.77 ,  (17.95),  1.50 ,  8.94 ,  4.08 ,  (2.64)
IVL         ,,,,,,,,,  42.89 ,  34.33 ,  7.80 ,  2.21 ,  2.22 ,  8.62 
JAS         ,  (989.92),  182.24 ,  18.50 ,  11.38 ,  2.87 ,  (0.51),  (19.17),  3.73 ,  10.72 ,  15.68 ,  27.03 ,  29.90 ,  28.10 ,  113.16 
JCT         ,  (1.56),  1.81 ,  8.06 ,  7.89 ,  6.57 ,  13.88 ,  15.21 ,  16.85 ,  10.96 ,  12.13 ,  11.88 ,  11.53 ,  14.27 ,  10.65 
JMART       ,,,,,,,,  15.40 ,  15.80 ,  26.58 ,  30.97 ,  23.95 ,  18.96 ,  13.65 
JTS         ,,,,,  17.14 ,  5.70 ,  0.41 ,  5.46 ,  (6.01),  (4.38),  (13.06),  0.96 ,  (11.35),  (3.99)
JUBILE      ,,,,,,,,  18.30 ,  29.55 ,  32.52 ,  35.54 ,  36.05 ,  30.73 ,  18.55 
JUTHA       ,  88.91 ,  (35.45),  433.97 ,  64.15 ,  74.07 ,  41.60 ,  24.04 ,  10.69 ,  16.69 ,  (10.74),  (0.46),  (5.37),  (5.20),  (5.81)
KAMART      ,  (43.79),  304.10 ,  19.31 ,  (11.22),  (10.99),  (17.56),  (12.41),  (65.28),  (14.30),  28.88 ,  39.78 ,  27.33 ,  14.65 ,  31.04 
KASET       ,,,,  4.21 ,  2.34 ,  3.93 ,  33.44 ,  4.86 ,  4.58 ,  (3.41),  (34.88),  (17.50),  (26.27),  0.27 
KBANK       ,  21.51 ,  35.47 ,  26.72 ,  19.29 ,  16.43 ,  15.94 ,  14.35 ,  12.58 ,  15.54 ,  16.72 ,  20.76 ,  20.45 ,  19.38 ,  14.54 
KBS         ,,,,,,,,,,  1.36 ,  28.97 ,  16.08 ,  8.46 ,  (1.24)
KC          ,,  (296.51),  28.81 ,  14.49 ,  9.05 ,  3.64 ,  4.38 ,  0.73 ,  (0.58),  (3.72),  2.82 ,  0.79 ,  1.70 ,  0.74 
KCAR        ,,,,  24.94 ,  26.24 ,  26.61 ,  25.22 ,  24.31 ,  29.07 ,  24.26 ,  26.40 ,  16.99 ,  12.84 ,  11.64 
KCE         ,  8.60 ,  15.61 ,  11.26 ,  0.06 ,  (5.42),  11.28 ,  (17.51),  7.94 ,  21.83 ,  5.10 ,  25.51 ,  32.80 ,  40.37 ,  31.04 
KDH         ,  16.05 ,  7.22 ,  5.59 ,  5.48 ,  5.31 ,,  (1.19),  (7.06),  (1.89),  13.38 ,  4.99 ,  (14.97),  (6.11),  (8.81)
KGI         ,  8.36 ,  16.57 ,  7.77 ,  3.74 ,  4.25 ,  7.56 ,  4.19 ,  5.41 ,  15.82 ,  10.88 ,  9.21 ,  15.84 ,  14.83 ,  11.52 
KIAT        ,,,,,,,,,  39.35 ,  34.71 ,  21.61 ,  18.57 ,  15.58 ,  12.73 
KKC         ,  272.94 ,  86.71 ,  55.92 ,  27.15 ,  7.57 ,  (10.81),  (6.51),  20.81 ,  46.51 ,  3.78 ,  9.61 ,  0.04 ,  2.51 ,  9.02 
KSL         ,,,,  8.65 ,  10.81 ,  11.40 ,  10.28 ,  10.44 ,  1.87 ,  21.03 ,  23.49 ,  14.85 ,  13.05 ,  6.22 
KTB         ,  12.45 ,  12.43 ,  14.71 ,  16.44 ,  16.06 ,  6.80 ,  12.32 ,  11.28 ,  12.52 ,  13.32 ,  15.17 ,  17.56 ,  15.15 ,  11.92 
KTC         ,  9.09 ,  11.03 ,  11.26 ,,  7.76 ,  8.95 ,  8.59 ,  (6.35),  3.50 ,  (28.44),  5.07 ,  22.66 ,  26.01 ,  25.75 
KTECH       ,,,  7.49 ,  3.86 ,  (3.89),  (246.80),  135.30 ,  13.36 ,  10.56 ,  7.18 ,  (67.30),  (3.08),  (690.39),  0.94 
KTP         ,  0.05 ,  0.07 ,  (7.83),  0.79 ,  (2.77),  (5.38),  (9.64),  (12.45),  (24.75),  (36.17),  (48.32),  (64.24),  (22.39),  (35.41)
KWC         ,  1.88 ,  4.24 ,  6.94 ,  5.04 ,  6.17 ,  6.89 ,  8.02 ,  10.26 ,  14.67 ,  14.68 ,  15.07 ,  14.49 ,  14.32 ,  10.53 
KYE         ,  9.08 ,  11.45 ,  3.74 ,  14.86 ,  9.86 ,  1.13 ,  3.25 ,  18.16 ,  32.16 ,  18.64 ,  19.45 ,  21.70 ,  11.76 ,  19.66 
L&E         ,,,,,,,,,,,,,  16.14 ,  6.01 
LALIN       ,  20.32 ,  35.00 ,  21.36 ,  22.84 ,  12.15 ,  3.60 ,  5.28 ,  7.04 ,  8.80 ,  7.60 ,  6.74 ,  10.01 ,  9.87 ,  7.72 
LANNA       ,  5.91 ,  3.82 ,  12.38 ,  24.16 ,  23.99 ,  20.85 ,  23.91 ,  29.15 ,  26.81 ,  35.40 ,  26.61 ,  15.03 ,  10.52 ,  7.34 
LEE         ,  15.83 ,  15.18 ,  10.84 ,  15.61 ,  21.97 ,  18.05 ,  7.29 ,  15.23 ,  12.64 ,  14.14 ,  12.29 ,  9.94 ,  6.99 ,  5.78 
LH          ,  24.72 ,  30.48 ,  27.14 ,  22.79 ,  14.23 ,  13.59 ,  13.73 ,  14.99 ,  14.79 ,  19.71 ,  18.71 ,  20.12 ,  22.05 ,  17.91 
LHBANK      ,,,,,,,,,,  5.08 ,  4.97 ,  6.12 ,  7.67 ,  9.65 
LHK         ,,,,,,,  10.85 ,  (7.60),  14.40 ,  17.40 ,  11.36 ,  15.34 ,  12.08 ,  10.59 
LOXLEY      ,  66.85 ,  11.10 ,  3.97 ,  (14.75),  16.40 ,  5.75 ,  (49.98),  8.69 ,  (3.33),  7.26 ,  11.96 ,  12.20 ,  6.31 ,  3.42 
LPN         ,  18.14 ,  33.05 ,  22.86 ,  22.14 ,  24.28 ,  25.99 ,  29.01 ,  27.86 ,  28.84 ,  29.03 ,  28.62 ,  25.89 ,  20.18 ,  21.95 
LRH         ,  2.71 ,  8.46 ,  13.43 ,  (0.28),  15.19 ,  10.07 ,  6.07 ,  0.77 ,  8.73 ,  (1.45),  0.29 ,  0.88 ,  0.16 ,  1.56 
LST         ,  10.53 ,  17.85 ,  10.74 ,  4.04 ,  15.07 ,  11.01 ,  19.82 ,  17.71 ,  9.37 ,  7.81 ,  12.14 ,  10.18 ,  14.44 ,  11.03 
LTX         ,  25.93 ,  17.24 ,  17.09 ,  13.36 ,  12.76 ,  7.49 ,  3.51 ,  2.61 ,  6.28 ,  9.18 ,  3.24 ,  15.68 ,  9.89 ,  1.75 
MACO        ,,,,,,,,,,,,  27.06 ,  19.79 ,  24.60 
MAJOR       ,  19.67 ,  22.66 ,  (20.57),  19.45 ,  19.63 ,  25.07 ,  11.34 ,  6.23 ,  14.08 ,  13.67 ,  13.30 ,  16.96 ,  17.47 ,  18.14 
MAKRO       ,  10.40 ,  10.67 ,  12.24 ,  12.51 ,  13.91 ,  15.16 ,  19.90 ,  17.69 ,  21.00 ,  27.62 ,  34.97 ,  39.66 ,  41.04 ,  39.85 
MALEE       ,  (67.08),  (102.12),  27.22 ,  3.95 ,  19.34 ,  (94.79),  308.37 ,  312.67 ,  29.62 ,  48.54 ,  79.90 ,  26.70 ,  29.80 ,  29.25 
MANRIN      ,  6.67 ,  8.22 ,  4.79 ,  8.27 ,  8.56 ,  2.61 ,  (8.40),  (5.56),  10.75 ,  (3.79),  (3.96),  (8.72),  (6.15),  (4.47)
MATCH       ,,,,  (15.50),  (40.60),  (11.38),  7.83 ,  (8.03),  7.02 ,  3.15 ,  13.46 ,  8.97 ,  2.30 ,  (3.95)
MATI        ,  7.21 ,  10.12 ,  6.19 ,  6.25 ,  6.98 ,  11.75 ,  8.35 ,  7.25 ,  7.30 ,  5.33 ,  6.61 ,  6.54 ,  (3.06),  (6.85)
MAX         ,  1.89 ,  1.88 ,  (0.11),,  11.15 ,  11.76 ,  (0.37),  (114.36),  (16.40),  22.67 ,  (92.53),  (17.10),  (2.49),  (1.62)
MBAX        ,,,,,,  18.15 ,  10.46 ,  8.97 ,  (10.55),  (6.41),  22.84 ,  3.10 ,  13.60 ,  21.41 
MBK         ,  10.79 ,  11.82 ,  14.31 ,  12.68 ,  14.16 ,  14.41 ,  14.76 ,  12.55 ,  22.97 ,  5.46 ,  14.32 ,  28.67 ,  10.88 ,  11.61 
MBKET       ,,  23.94 ,  26.73 ,  17.62 ,  13.22 ,  13.47 ,  12.75 ,  16.36 ,  17.58 ,  14.45 ,  16.52 ,,  24.89 ,  21.01 
M-CHAI      ,  17.11 ,  12.88 ,  9.80 ,  14.20 ,  11.85 ,  9.24 ,  12.06 ,  11.95 ,  15.10 ,  17.29 ,  20.85 ,  19.25 ,  13.31 ,  16.70 
MCOT        ,,,  16.31 ,  18.08 ,  23.14 ,  16.15 ,  17.37 ,  18.98 ,  18.89 ,  17.84 ,  22.59 ,  19.23 ,  6.57 ,  0.78 
MCS         ,,,,  27.07 ,  30.91 ,  26.17 ,  24.55 ,  33.31 ,  38.95 ,  20.78 ,  6.99 ,  16.59 ,  3.71 ,  27.85 
MDX         ,  21.42 ,  (6.46),  (2.95),  (6.11),  (234.61),  35.64 ,  18.74 ,  2.86 ,  21.31 ,  14.87 ,  34.90 ,  13.27 ,  19.03 ,  9.51 
METCO       ,  23.67 ,  26.13 ,  26.49 ,  19.15 ,  9.41 ,  11.22 ,  9.87 ,  0.65 ,  12.09 ,  4.53 ,  (7.85),  (15.49),  10.28 ,  13.13 
MFC         ,  3.69 ,  11.03 ,  12.80 ,  7.70 ,  6.86 ,  8.81 ,  5.41 ,  9.08 ,  13.69 ,  13.74 ,  15.50 ,  26.16 ,  17.50 ,  14.24 
MFEC        ,,  16.92 ,  29.95 ,  14.80 ,  17.61 ,  20.95 ,  22.12 ,  14.14 ,  8.70 ,  16.16 ,  10.73 ,  13.08 ,  14.43 ,  10.30 
MIDA        ,,  22.25 ,  19.85 ,  17.10 ,  10.01 ,  0.45 ,  1.43 ,  0.79 ,  2.12 ,  3.00 ,  (12.29),  7.06 ,  2.37 ,  2.07 
MILL        ,,,,,,,  25.41 ,  8.60 ,  4.12 ,  3.38 ,  2.77 ,  (3.37),  (25.14),  14.63 
MINT        ,  15.56 ,  13.30 ,  17.87 ,  21.93 ,  19.91 ,  19.20 ,  18.12 ,  12.21 ,  10.31 ,  21.11 ,  20.98 ,  18.98 ,  16.56 ,  23.14 
MJD         ,,,,,,  13.75 ,  21.03 ,  17.69 ,  7.76 ,  7.87 ,  (4.24),  (7.31),  24.55 ,  3.79 
MK          ,  8.63 ,  32.51 ,  13.17 ,  18.04 ,  9.37 ,  7.23 ,  8.98 ,  12.10 ,  11.48 ,  4.75 ,  5.25 ,  8.34 ,  8.33 ,  10.50 
ML          ,,,  5.24 ,  9.02 ,  8.41 ,  6.49 ,  5.46 ,  8.16 ,  13.46 ,  10.86 ,  11.44 ,  8.53 ,  6.11 ,  6.78 
MODERN      ,  4.94 ,  10.28 ,  13.89 ,  15.39 ,  15.52 ,  12.89 ,  15.42 ,  11.85 ,  17.63 ,  16.19 ,  16.96 ,  15.83 ,  28.67 ,  25.35 
MOONG       ,,,,,,,,  14.74 ,  15.66 ,  16.15 ,  14.09 ,  15.08 ,  13.46 ,  15.69 
MPIC        ,,  (35.55),  (149.23),  (243.54),"  6,603.91 ",  146.70 ,  (225.69),  (0.69),  7.06 ,  9.26 ,  (61.78),  (112.55),  (37.15),  (11.97)
MSC         ,  10.87 ,  9.99 ,  12.05 ,  20.35 ,  21.60 ,  14.72 ,  12.47 ,  5.98 ,  10.64 ,  8.70 ,  17.74 ,  15.10 ,  12.32 ,  13.65 
MTI         ,,,,,,,  (0.60),  7.20 ,  9.86 ,  1.42 ,  (25.11),  23.27 ,  22.05 ,  21.31 
NBC         ,,,,,,,,,  32.74 ,  27.23 ,  14.08 ,  5.65 ,  0.75 ,  (1.51)
NC          ,  4.03 ,  4.42 ,  (9.04),  (24.76),  (7.23),  4.98 ,  14.31 ,  11.62 ,  21.94 ,  14.87 ,  14.62 ,  10.27 ,  7.92 ,  2.92 
NCH         ,,,  14.41 ,  5.10 ,  2.58 ,  (2.99),  (2.29),  2.79 ,  4.44 ,  8.91 ,  4.49 ,  4.65 ,  4.89 ,  5.18 
NEP         ,  30.23 ,  15.14 ,  13.24 ,  6.94 ,  11.94 ,  5.45 ,  (12.03),  (4.44),  5.64 ,  (3.48),  44.03 ,  (5.73),  (27.45),  (19.89)
NEW         ,  6.30 ,  (18.98),  (37.81),  108.62 ,  (1.51),  2.52 ,  0.45 ,  3.17 ,  2.73 ,  (0.31),  1.52 ,  3.70 ,  3.63 ,  4.14 
NFC         ,"  1,236.54 ",  90.89 ,"  (1,517.67)",  (23.54),  (85.03),  (159.16),"  (8,235.15)","  (1,291.51)",  (215.16),  (435.25),  101.09 ,  34.44 ,  33.12 ,  (51.40)
NINE        ,,,,,,,,,  14.38 ,  11.81 ,  17.66 ,  5.89 ,  0.33 ,  (3.66)
NKI         ,  5.24 ,  9.92 ,  9.78 ,  10.79 ,  10.34 ,  16.81 ,  6.18 ,  8.33 ,  8.10 ,  (9.74),  1.92 ,  11.56 ,  10.68 ,  2.26 
NMG         ,  (11.81),  7.37 ,  5.20 ,  (16.79),  (9.16),  (67.07),  (7.03),  (6.94),  34.06 ,  9.65 ,  15.96 ,  10.92 ,  1.93 ,  0.98 
NNCL        ,,,  5.38 ,  14.26 ,  13.72 ,  16.98 ,  3.78 ,  1.09 ,  8.28 ,  1.95 ,  8.76 ,  11.47 ,  (17.88),  (6.07)
NOBLE       ,  25.90 ,  36.57 ,  13.64 ,  16.84 ,  10.11 ,  7.82 ,  10.37 ,  12.63 ,  26.34 ,  9.09 ,  8.19 ,  7.78 ,  3.83 ,  (11.65)
NPK         ,,,,,,,,,,  53.63 ,  25.48 ,  9.87 ,  9.57 ,  9.71 
NSI         ,  (3.16),  (23.46),  (7.66),  8.80 ,  1.01 ,  (6.32),  10.86 ,  10.28 ,  13.35 ,  13.64 ,  6.31 ,  17.13 ,  13.46 ,  11.30 
NTV         ,  9.44 ,  13.78 ,  14.67 ,  15.78 ,  21.72 ,  21.04 ,  21.70 ,  20.11 ,  20.25 ,  15.99 ,  22.24 ,  19.61 ,  19.80 ,  20.27 
NUSA        ,  (5.20),  (38.94),  (51.54),  (66.36),  207.91 ,  19.96 ,  (338.92),  (6.23),  10.80 ,  3.63 ,  3.84 ,  (2.01),  1.65 ,  0.86 
NWR         ,  (71.73),  (67.05),  7.29 ,  (8.42),  (4.86),  (64.55),  16.74 ,  6.90 ,  3.63 ,  6.57 ,  32.44 ,  2.37 ,  0.27 ,  (4.65)
OCC         ,  37.04 ,  27.45 ,  16.50 ,  20.80 ,  18.14 ,  10.40 ,  13.16 ,  14.25 ,  13.94 ,  17.15 ,  16.95 ,  14.64 ,  12.66 ,  10.44 
OGC         ,  27.24 ,  20.12 ,  18.15 ,  14.90 ,  9.78 ,  9.01 ,  6.24 ,  (0.08),  6.03 ,  3.56 ,  (4.68),  (2.88),  3.15 ,  8.30 
OHTL        ,  31.44 ,  19.50 ,  31.16 ,  27.49 ,  29.80 ,  26.76 ,  23.59 ,  10.61 ,  8.72 ,  11.20 ,  25.24 ,  31.37 ,  20.11 ,  20.75 
OISHI       ,,,  32.37 ,  36.21 ,  10.08 ,  28.24 ,  26.33 ,  32.01 ,  40.29 ,  28.96 ,  21.70 ,  13.95 ,  14.92 ,  18.52 
PAE         ,  9.32 ,  6.11 ,  (216.28),  (16.55),  2.59 ,  (10.52),  (47.84),  (86.47),  (200.66),  166.50 ,  (423.92),  (558.50),"  (1,324.39)",  356.01 
PAF         ,  5.90 ,  (66.41),  15.34 ,  (13.28),  10.41 ,  (9.51),  (2.75),  (25.72),  (86.24),  (35.06),"  (1,469.00)",  (190.23),  77.21 ,  119.04 
PAP         ,,,  23.34 ,  (0.70),  13.33 ,  5.90 ,  7.98 ,  7.95 ,  12.07 ,  14.14 ,  13.53 ,  19.18 ,  8.22 ,  (2.06)
PATO        ,  9.66 ,  13.10 ,  5.52 ,  18.51 ,  13.60 ,  22.54 ,  28.70 ,  35.54 ,  37.23 ,  33.01 ,  17.27 ,  27.55 ,  24.86 ,  19.31 
PB          ,  11.86 ,  14.65 ,  16.28 ,  20.66 ,  20.56 ,  15.58 ,  20.17 ,  22.82 ,  24.28 ,  28.06 ,  25.40 ,  24.71 ,  23.92 ,  26.22 
PDI         ,  (1.02),  -   ,  7.38 ,  17.22 ,  41.82 ,  19.19 ,  5.84 ,  6.72 ,  9.15 ,  0.09 ,  (14.24),  (15.60),  13.85 ,  4.24 
PE          ,  (132.76),  6.20 ,  (0.42),  (95.18),  139.66 ,  70.56 ,  (1.70),  3.33 ,  (1.78),  11.90 ,  11.04 ,  6.09 ,  (17.46),  (39.67)
PERM        ,,,,  12.64 ,  3.37 ,  2.16 ,  (1.27),  (9.35),  5.94 ,  4.41 ,  5.77 ,  0.50 ,  2.11 ,  (36.53)
PF          ,  155.68 ,  34.77 ,  21.95 ,  19.74 ,  0.21 ,  7.00 ,  12.58 ,  5.97 ,  7.86 ,  6.72 ,  2.99 ,  0.98 ,  4.54 ,  3.62 
PG          ,  25.15 ,  22.37 ,  25.75 ,  32.79 ,  22.31 ,  15.59 ,  10.72 ,  10.77 ,  9.36 ,  7.90 ,  7.52 ,  5.38 ,  3.87 ,  0.89 
PHOL        ,,,,,,,,,  13.93 ,  10.40 ,  15.96 ,  16.94 ,  12.27 ,  10.61 
PICO        ,,,  17.40 ,  16.29 ,  24.45 ,  15.90 ,  19.40 ,  (9.44),  15.56 ,  19.87 ,  15.79 ,  8.82 ,  (1.13),  15.23 
PL          ,  15.37 ,  17.56 ,  21.15 ,  15.06 ,  11.89 ,  16.98 ,  12.95 ,  2.65 ,  14.70 ,  10.20 ,  11.92 ,  9.89 ,  6.69 ,  7.21 
PLE         ,  36.10 ,  15.32 ,  26.42 ,  11.02 ,  3.78 ,  4.57 ,  (14.76),  (50.93),  12.19 ,  (15.08),  (2.39),  0.87 ,  1.93 ,  (149.20)
PM          ,,,,,,,  119.68 ,  34.45 ,  20.55 ,  26.47 ,  33.68 ,  29.43 ,  27.45 ,  25.70 
POMPUI      ,  187.35 ,  93.94 ,"  (1,113.82)",  25.18 ,  23.73 ,  2.15 ,  0.87 ,  0.17 ,  (3.06),  (35.75),  (6.50),  (4.24),  6.60 ,  (21.61)
POST        ,  11.76 ,  11.70 ,  20.95 ,  13.09 ,  11.93 ,  4.01 ,  1.46 ,  (11.67),  10.31 ,  6.22 ,  15.51 ,  15.18 ,  (22.92),  (32.69)
PPM         ,,,  16.27 ,  10.31 ,  38.35 ,  12.37 ,  1.96 ,  2.00 ,  11.81 ,  5.64 ,  11.36 ,  7.26 ,  2.70 ,  (3.02)
PR          ,  17.98 ,  15.44 ,  9.77 ,  10.05 ,  10.98 ,  8.91 ,  11.75 ,  17.05 ,  15.98 ,  18.99 ,  19.12 ,  17.29 ,  17.40 ,  16.62 
PRANDA      ,  27.62 ,  18.71 ,  18.58 ,  15.94 ,  16.97 ,  14.60 ,  6.54 ,  9.07 ,  8.76 ,  17.31 ,  16.81 ,  5.99 ,  5.22 ,  (2.02)
PREB        ,,,,  13.42 ,  (6.91),  (4.81),  7.72 ,  2.30 ,  10.75 ,  16.77 ,  25.09 ,  26.94 ,  25.50 ,  22.45 
PRECHA      ,  (33.89),  (337.57),  148.35 ,  17.63 ,  0.79 ,  (18.00),  (4.27),  37.21 ,  7.60 ,  8.43 ,  1.44 ,  1.03 ,  (2.17),  (3.14)
PRG         ,  (0.90),  7.34 ,  7.93 ,  2.55 ,  6.81 ,  5.39 ,  9.80 ,  6.01 ,  5.77 ,  1.96 ,  4.84 ,  5.22 ,  5.13 ,  5.04 
PRIN        ,,,,  21.06 ,  27.80 ,  3.95 ,  13.62 ,  17.91 ,  18.10 ,  5.94 ,  9.83 ,  5.05 ,  1.93 ,  1.71 
PRO         ,,,  10.06 ,  6.95 ,  (21.01),  (16.32),  (12.17),  (53.48),  (68.57),  (114.45),  (330.26),  75.74 ,  (13.15),  114.26 
PS          ,,,,  20.29 ,  19.16 ,  16.37 ,  25.95 ,  31.31 ,  24.66 ,  17.58 ,  21.03 ,  25.78 ,  24.36 ,  24.03 
PSL         ,  94.08 ,  121.25 ,  132.36 ,  81.19 ,  33.83 ,  31.88 ,  32.69 ,  18.31 ,  5.35 ,  4.49 ,  0.95 ,  3.51 ,  (0.52),  (15.27)
PT          ,  (131.85),  72.11 ,  176.43 ,  279.08 ,  52.41 ,  11.82 ,  14.87 ,  (2.91),  11.19 ,  19.54 ,  25.71 ,  32.41 ,  33.87 ,  23.05 
PTL         ,,,,  22.39 ,  16.77 ,  9.80 ,  20.80 ,  23.44 ,  21.72 ,  58.26 ,  16.34 ,  4.55 ,  (5.77),  4.80 
PTT         ,  35.22 ,  40.73 ,  45.30 ,  43.28 ,  36.73 ,  30.12 ,  13.88 ,  14.65 ,  18.06 ,  20.12 ,  18.02 ,  14.69 ,  8.08 ,  2.86 
PTTEP       ,  34.50 ,  28.42 ,  30.88 ,  36.86 ,  35.01 ,  29.14 ,  34.60 ,  15.99 ,  26.48 ,  24.04 ,  21.71 ,  15.75 ,  5.38 ,  (7.68)
PTTGC       ,,,,,,,,,,  1.06 ,  16.16 ,  14.44 ,  6.29 ,  8.71 
PYLON       ,,,,  15.06 ,  7.42 ,  4.40 ,  20.75 ,  6.80 ,  9.95 ,  21.22 ,  16.21 ,  31.15 ,  26.32 ,  22.56 
Q-CON       ,,,  21.32 ,  1.85 ,  (5.64),  (8.02),  (2.38),  1.69 ,  4.83 ,  6.69 ,  23.47 ,  12.11 ,  6.42 ,  0.36 
QH          ,  22.39 ,  25.96 ,  15.77 ,  12.28 ,  12.96 ,  12.10 ,  15.17 ,  14.30 ,  15.48 ,  6.43 ,  16.65 ,  20.19 ,  18.28 ,  15.27 
QLT         ,,,,,,,,  33.63 ,  27.47 ,  35.62 ,  30.13 ,  23.99 ,  27.07 ,  24.02 
QTC         ,,,,,,,,,,  22.12 ,  28.27 ,  15.92 ,  11.48 ,  22.45 
RAM         ,  18.88 ,  17.15 ,  23.19 ,  20.25 ,  35.79 ,  26.08 ,  25.72 ,  21.71 ,  27.41 ,  29.70 ,  29.38 ,  18.38 ,  17.16 ,  14.43 
RATCH       ,  22.59 ,  22.93 ,  24.39 ,  20.24 ,  18.45 ,  16.15 ,  16.55 ,  15.77 ,  11.47 ,  10.25 ,  15.32 ,  11.49 ,  10.87 ,  5.27 
RCI         ,  272.84 ,  31.44 ,  23.78 ,  14.27 ,  10.68 ,  (8.27),  (20.39),  (15.39),  (24.93),  (42.12),  (7.54),  16.69 ,  0.75 ,  (9.97)
RCL         ,  21.65 ,  12.05 ,  41.65 ,  38.20 ,  21.17 ,  24.16 ,  (5.14),  (27.81),  3.76 ,  (6.01),  (16.39),  (16.53),  3.81 ,  4.32 
RICH        ,,,,,  11.01 ,  (13.72),  (20.47),  1.66 ,  8.67 ,  (28.42),  (37.49),  (63.59),  45.27 ,  (17.20)
RML         ,  (158.27),  337.35 ,  31.88 ,  12.97 ,  (10.03),  (1.39),  5.43 ,  (10.58),  4.00 ,  (30.33),  46.11 ,  38.73 ,  41.91 ,  22.55 
ROBINS      ,  (210.25),  32.92 ,  34.36 ,  31.22 ,  65.07 ,  16.36 ,  17.53 ,  15.88 ,  23.34 ,  17.40 ,  21.95 ,  18.55 ,  16.33 ,  16.74 
ROCK        ,  4.15 ,  22.11 ,  6.10 ,  19.58 ,  27.49 ,  16.50 ,  10.17 ,  (3.25),  21.68 ,  (23.11),  36.02 ,  (2.44),  (2.77),  9.28 
ROH         ,  15.44 ,  7.34 ,  19.17 ,  19.50 ,  21.74 ,  17.40 ,  15.36 ,  (8.33),  (20.19),  (19.09),  (6.59),  (1.72),  (18.69),  11.66 
ROJNA       ,  10.70 ,  14.09 ,  17.17 ,  20.79 ,  24.60 ,  22.16 ,  12.41 ,  14.26 ,  16.46 ,  (10.62),  21.32 ,  8.69 ,  8.87 ,  6.39 
RPC         ,,  26.61 ,  42.31 ,  31.91 ,  15.49 ,  30.12 ,  (44.91),  35.46 ,  16.06 ,  11.70 ,  (11.01),  (13.96),  (21.20),  7.65 
RS          ,,  7.10 ,  (9.06),  (36.98),  14.99 ,  (12.22),  (58.32),  14.72 ,  44.72 ,  20.59 ,  23.30 ,  27.98 ,  22.51 ,  7.06 
S & J       ,  17.39 ,  18.68 ,  12.00 ,  9.60 ,  10.19 ,  11.46 ,  12.49 ,  13.41 ,  15.77 ,  12.32 ,  8.27 ,  7.30 ,  7.17 ,  7.91 
SABINA      ,,,,,,,  16.58 ,  4.69 ,  4.02 ,  4.99 ,  7.27 ,  8.44 ,  9.67 ,  10.25 
SAFARI      ,  (22.34),  (22.00),  (12.30),  (69.91),  (193.92),  139.96 ,  35.01 ,  3.28 ,  704.58 ,  5.18 ,  12.07 ,  14.19 ,  (1.76),  2.50 
SALEE       ,,,,  10.85 ,  11.86 ,  1.38 ,  8.91 ,  19.51 ,  17.15 ,  11.83 ,  26.64 ,  25.74 ,  15.40 ,  3.22 
SAM         ,,,  14.23 ,  0.49 ,  1.05 ,  (3.78),  (3.66),  0.31 ,  1.64 ,  0.93 ,  8.87 ,  6.19 ,  4.52 ,  (2.86)
